Project name,Release,Class name,Size,NR,NAuth,Age,MAX_LOC_ADDED,LOC_ADDED,AVG_LOC_ADDDED,Churn,AVG_CHURN,buggyness
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java,582,0,0,39,0,0,0,0,0,yes
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDirsManager.java,268,0,0,13,0,0,0,0,0,yes
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java,551,0,0,94,0,0,0,0,0,yes
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedChannel.java,180,0,0,94,0,0,0,0,0,no
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ReadOnlyEntryLogger.java,58,0,0,31,0,0,0,0,0,no
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java,361,0,0,94,0,0,0,0,0,no
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieShell.java,928,0,0,31,0,0,0,0,0,yes
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ReadOnlyFileInfo.java,44,0,0,31,0,0,0,0,0,yes
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java,188,0,0,39,0,0,0,0,0,yes
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/JournalChannel.java,158,0,0,49,0,0,0,0,0,no
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java,62,0,0,94,0,0,0,0,0,no
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java,50,0,0,94,0,0,0,0,0,no
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java,928,0,0,43,0,0,0,0,0,no
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/storage/ldb/package-info.java,89,0,0,16,0,0,0,0,0,no
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BKStats.java,248,0,0,50,0,0,0,0,0,no
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookkeeperInternalCallbacks.java,132,0,0,94,0,0,0,0,0,no
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieClient.java,275,0,0,94,0,0,0,0,0,yes
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/package-info.java,89,0,0,16,0,0,0,0,0,no
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/checksum/package-info.java,89,0,0,16,0,0,0,0,0,no
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/checksum/CRC32DigestManager.java,55,0,0,94,0,0,0,0,0,no
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/checksum/DigestManager.java,191,0,0,94,0,0,0,0,0,no
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/checksum/MacDigestManager.java,84,0,0,94,0,0,0,0,0,no
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java,727,0,0,94,0,0,0,0,0,yes
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java,624,0,0,94,0,0,0,0,0,no
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtocol.java,176,0,0,94,0,0,0,0,0,no
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManager.java,192,0,0,59,0,0,0,0,0,no
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManager.java,153,0,0,59,0,0,0,0,0,yes
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/AbstractZkLedgerManager.java,301,0,0,59,0,0,0,0,0,yes
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManagerFactory.java,93,0,0,30,0,0,0,0,0,yes
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManagerFactory.java,250,0,0,59,0,0,0,0,0,no
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/exceptions/package-info.java,89,0,0,16,0,0,0,0,0,no
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerLayout.java,244,0,0,59,0,0,0,0,0,no
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/package-info.java,89,0,0,16,0,0,0,0,0,no
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManagerFactory.java,92,0,0,30,0,0,0,0,0,no
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerUnderreplicationManager.java,109,0,0,22,0,0,0,0,0,no
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/zk/package-info.java,89,0,0,16,0,0,0,0,0,no
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkLedgerUnderreplicationManager.java,565,0,0,22,0,0,0,0,0,no
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java,466,0,0,59,0,0,0,0,0,yes
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/MSLedgerManagerFactory.java,601,0,0,5,0,0,0,0,0,no
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/sasl/package-info.java,89,0,0,16,0,0,0,0,0,no
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/feature/package-info.java,89,0,0,16,0,0,0,0,0,no
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreUtils.java,140,0,0,5,0,0,0,0,0,no
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreException.java,34,0,0,10,0,0,0,0,0,no
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetaStore.java,77,0,0,6,0,0,0,0,0,no
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/Value.java,154,0,0,10,0,0,0,0,0,no
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreFactory.java,33,0,0,10,0,0,0,0,0,no
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreTable.java,172,0,0,10,0,0,0,0,0,no
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetaStore.java,79,0,0,10,0,0,0,0,0,no
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/package-info.java,89,0,0,16,0,0,0,0,0,no
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetastoreTable.java,337,0,0,6,0,0,0,0,0,no
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MSException.java,214,0,0,10,0,0,0,0,0,no
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreCallback.java,25,0,0,10,0,0,0,0,0,no
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreTableItem.java,70,0,0,10,0,0,0,0,0,no
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetastoreCursor.java,94,0,0,6,0,0,0,0,0,no
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreScannableTable.java,104,0,0,10,0,0,0,0,0,no
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreCursor.java,84,0,0,10,0,0,0,0,0,no
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationException.java,74,0,0,25,0,0,0,0,0,no
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/package-info.java,89,0,0,16,0,0,0,0,0,no
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AutoRecoveryMain.java,273,0,0,15,0,0,0,0,0,no
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/Auditor.java,503,0,0,20,0,0,0,0,0,yes
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationWorker.java,357,0,0,21,0,0,0,0,0,yes
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AuditorElector.java,325,0,0,20,0,0,0,0,0,no
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/BookieLedgerIndexer.java,136,0,0,20,0,0,0,0,0,no
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationEnableCb.java,56,0,0,15,0,0,0,0,0,no
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/NetUtils.java,219,0,0,16,0,0,0,0,0,no
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/package-info.java,89,0,0,16,0,0,0,0,0,no
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/tools/cli/helpers/package-info.java,89,0,0,16,0,0,0,0,0,no
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/tools/cli/package-info.java,89,0,0,16,0,0,0,0,0,no
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/tools/cli/commands/cookie/package-info.java,89,0,0,16,0,0,0,0,0,no
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/tools/cli/commands/bookie/package-info.java,89,0,0,16,0,0,0,0,0,no
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/tools/cli/commands/package-info.java,89,0,0,16,0,0,0,0,0,no
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/tools/cli/commands/autorecovery/package-info.java,89,0,0,16,0,0,0,0,0,no
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/tools/cli/commands/bookies/package-info.java,89,0,0,16,0,0,0,0,0,no
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/tools/cli/commands/client/package-info.java,89,0,0,16,0,0,0,0,0,no
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/stats/package-info.java,89,0,0,16,0,0,0,0,0,no
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Tool.java,43,0,0,31,0,0,0,0,0,no
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/EntryFormatter.java,77,0,0,31,0,0,0,0,0,no
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/DiskChecker.java,168,0,0,13,0,0,0,0,0,no
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/package-info.java,89,0,0,16,0,0,0,0,0,no
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/SnapshotMap.java,131,0,0,42,0,0,0,0,0,no
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java,260,0,0,94,0,0,0,0,0,no
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/StringEntryFormatter.java,47,0,0,31,0,0,0,0,0,no
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/collections/package-info.java,89,0,0,16,0,0,0,0,0,no
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/HardLink.java,665,0,0,44,0,0,0,0,0,no
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/PortManager.java,55,0,0,8,0,0,0,0,0,no
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/SafeRunnable.java,39,0,0,94,0,0,0,0,0,no
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/BookKeeperConstants.java,45,0,0,6,0,0,0,0,0,yes
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/IOUtils.java,88,0,0,36,0,0,0,0,0,yes
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/StringUtils.java,129,0,0,94,0,0,0,0,0,no
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/ZkUtils.java,360,0,0,94,0,0,0,0,0,no
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/zookeeper/package-info.java,89,0,0,16,0,0,0,0,0,no
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/zookeeper/ZooKeeperWatcherBase.java,94,0,0,12,0,0,0,0,0,no
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/discover/package-info.java,89,0,0,16,0,0,0,0,0,no
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java,485,0,0,94,0,0,0,0,0,yes
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/package-info.java,89,0,0,16,0,0,0,0,0,yes
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/AbstractConfiguration.java,299,0,0,94,0,0,0,0,0,no
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java,1278,0,0,94,0,0,0,0,0,yes
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/server/component/package-info.java,89,0,0,16,0,0,0,0,0,no
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/server/package-info.java,89,0,0,16,0,0,0,0,0,no
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/server/service/package-info.java,89,0,0,16,0,0,0,0,0,no
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/server/http/package-info.java,89,0,0,16,0,0,0,0,0,no
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/server/http/service/package-info.java,89,0,0,16,0,0,0,0,0,no
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/server/conf/package-info.java,89,0,0,16,0,0,0,0,0,no
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/server/Main.java,54,0,0,94,0,0,0,0,0,no
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/versioning/Version.java,62,0,0,30,0,0,0,0,0,no
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/versioning/Versioned.java,45,0,0,30,0,0,0,0,0,no
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/versioning/package-info.java,89,0,0,16,0,0,0,0,0,no
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/shims/zk/package-info.java,89,0,0,16,0,0,0,0,0,no
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerInputStream.java,174,0,0,94,0,0,0,0,0,no
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/package-info.java,89,0,0,16,0,0,0,0,0,no
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerOutputStream.java,148,0,0,94,0,0,0,0,0,no
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/tls/package-info.java,89,0,0,16,0,0,0,0,0,no
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java,648,0,0,94,0,0,0,0,0,yes
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java,778,0,0,64,0,0,0,0,0,yes
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerEntry.java,82,0,0,94,0,0,0,0,0,no
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/RoundRobinDistributionSchedule.java,109,0,0,94,0,0,0,0,0,no
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerChecker.java,273,0,0,22,0,0,0,0,0,no
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/api/BookKeeper.java,648,0,0,94,0,0,0,0,0,yes
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/api/LedgerEntry.java,82,0,0,94,0,0,0,0,0,no
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/api/LedgerMetadata.java,467,0,0,94,0,0,0,0,0,no
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/api/package-info.java,89,0,0,16,0,0,0,0,0,no
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/api/BKException.java,326,0,0,94,0,0,0,0,0,yes
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingReadOp.java,358,0,0,94,0,0,0,0,0,no
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/impl/package-info.java,89,0,0,16,0,0,0,0,0,no
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/package-info.java,89,0,0,16,0,0,0,0,0,no
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/SyncCounter.java,85,0,0,94,0,0,0,0,0,no
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerCreateOp.java,137,0,0,94,0,0,0,0,0,no
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadLastConfirmedOp.java,126,0,0,77,0,0,0,0,0,no
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerOpenOp.java,189,0,0,94,0,0,0,0,0,no
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerDeleteOp.java,79,0,0,94,0,0,0,0,0,no
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadOnlyLedgerHandle.java,106,0,0,61,0,0,0,0,0,no
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerFragmentReplicator.java,422,0,0,21,0,0,0,0,0,no
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingAddOp.java,182,0,0,94,0,0,0,0,0,yes
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java,314,0,0,94,0,0,0,0,0,yes
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerRecoveryOp.java,153,0,0,94,0,0,0,0,0,yes
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/AsyncCallback.java,139,0,0,94,0,0,0,0,0,yes
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java,978,0,0,94,0,0,0,0,0,yes
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerFragment.java,147,0,0,22,0,0,0,0,0,no
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BKException.java,326,0,0,94,0,0,0,0,0,yes
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DistributionSchedule.java,90,0,0,94,0,0,0,0,0,no
BOOKKEEPER,4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/processor/package-info.java,89,0,0,16,0,0,0,0,0,no
BOOKKEEPER,4.2.0,bookkeeper-proto/target/generated-sources/protobuf/java/org/apache/bookkeeper/proto/DataFormats.java,4088,0,0,29,0,0,0,0,0,no
BOOKKEEPER,4.2.0,cpu-affinity/src/main/java/org/apache/bookkeeper/common/util/affinity/impl/package-info.java,89,0,0,16,0,0,0,0,0,no
BOOKKEEPER,4.2.0,cpu-affinity/src/main/java/org/apache/bookkeeper/common/util/affinity/package-info.java,89,0,0,16,0,0,0,0,0,no
BOOKKEEPER,4.2.0,tools/stream/src/main/java/org/apache/bookkeeper/stream/cli/package-info.java,89,0,0,16,0,0,0,0,0,no
BOOKKEEPER,4.2.0,tools/stream/src/main/java/org/apache/bookkeeper/stream/cli/commands/package-info.java,89,0,0,16,0,0,0,0,0,no
BOOKKEEPER,4.2.0,tools/stream/src/main/java/org/apache/bookkeeper/stream/cli/commands/cluster/package-info.java,89,0,0,16,0,0,0,0,0,no
BOOKKEEPER,4.2.0,tools/stream/src/main/java/org/apache/bookkeeper/stream/cli/commands/table/package-info.java,89,0,0,16,0,0,0,0,0,no
BOOKKEEPER,4.2.0,tools/stream/src/main/java/org/apache/bookkeeper/stream/cli/commands/namespace/package-info.java,89,0,0,16,0,0,0,0,0,no
BOOKKEEPER,4.2.0,tools/framework/src/main/java/org/apache/bookkeeper/tools/common/package-info.java,89,0,0,16,0,0,0,0,0,no
BOOKKEEPER,4.2.0,tools/framework/src/main/java/org/apache/bookkeeper/tools/framework/package-info.java,89,0,0,16,0,0,0,0,0,no
BOOKKEEPER,4.2.0,tools/ledger/src/main/java/org/apache/bookkeeper/tools/cli/package-info.java,89,0,0,16,0,0,0,0,0,no
BOOKKEEPER,4.2.0,tools/ledger/src/main/java/org/apache/bookkeeper/tools/cli/commands/package-info.java,89,0,0,16,0,0,0,0,0,no
BOOKKEEPER,4.2.0,tools/ledger/src/main/java/org/apache/bookkeeper/tools/cli/commands/bookieid/package-info.java,89,0,0,16,0,0,0,0,0,no
BOOKKEEPER,4.2.0,tools/perf/src/main/java/org/apache/bookkeeper/tools/perf/utils/package-info.java,89,0,0,16,0,0,0,0,0,no
BOOKKEEPER,4.2.0,tools/perf/src/main/java/org/apache/bookkeeper/tools/perf/journal/package-info.java,89,0,0,16,0,0,0,0,0,no
BOOKKEEPER,4.2.0,tools/perf/src/main/java/org/apache/bookkeeper/tools/perf/package-info.java,89,0,0,16,0,0,0,0,0,no
BOOKKEEPER,4.2.0,tools/perf/src/main/java/org/apache/bookkeeper/tools/perf/dlog/package-info.java,89,0,0,16,0,0,0,0,0,no
BOOKKEEPER,4.2.0,tools/perf/src/main/java/org/apache/bookkeeper/tools/perf/table/package-info.java,89,0,0,16,0,0,0,0,0,no
BOOKKEEPER,4.2.0,metadata-drivers/etcd/src/main/java/org/apache/bookkeeper/metadata/etcd/helpers/package-info.java,89,0,0,16,0,0,0,0,0,no
BOOKKEEPER,4.2.0,metadata-drivers/etcd/src/main/java/org/apache/bookkeeper/metadata/etcd/package-info.java,89,0,0,16,0,0,0,0,0,no
BOOKKEEPER,4.2.0,metadata-drivers/etcd/src/main/java/io/etcd/jetcd/package-info.java,89,0,0,16,0,0,0,0,0,no
BOOKKEEPER,4.2.0,stats/utils/src/main/java/org/apache/bookkeeper/stats/utils/package-info.java,89,0,0,16,0,0,0,0,0,no
BOOKKEEPER,4.2.0,stream/clients/java/kv/src/main/java/org/apache/bookkeeper/clients/impl/kv/interceptors/package-info.java,89,0,0,16,0,0,0,0,0,no
BOOKKEEPER,4.2.0,stream/clients/java/kv/src/main/java/org/apache/bookkeeper/clients/impl/kv/package-info.java,89,0,0,16,0,0,0,0,0,no
BOOKKEEPER,4.2.0,stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/utils/NetUtils.java,219,0,0,16,0,0,0,0,0,no
BOOKKEEPER,4.2.0,stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/utils/package-info.java,89,0,0,16,0,0,0,0,0,no
BOOKKEEPER,4.2.0,stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/resolver/package-info.java,89,0,0,16,0,0,0,0,0,no
BOOKKEEPER,4.2.0,stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/impl/channel/package-info.java,89,0,0,16,0,0,0,0,0,no
BOOKKEEPER,4.2.0,stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/impl/internal/api/package-info.java,89,0,0,16,0,0,0,0,0,no
BOOKKEEPER,4.2.0,stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/impl/internal/package-info.java,89,0,0,16,0,0,0,0,0,no
BOOKKEEPER,4.2.0,stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/impl/internal/mr/package-info.java,89,0,0,16,0,0,0,0,0,no
BOOKKEEPER,4.2.0,stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/impl/container/package-info.java,89,0,0,16,0,0,0,0,0,no
BOOKKEEPER,4.2.0,stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/impl/routing/package-info.java,89,0,0,16,0,0,0,0,0,no
BOOKKEEPER,4.2.0,stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/exceptions/package-info.java,89,0,0,16,0,0,0,0,0,no
BOOKKEEPER,4.2.0,stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/config/package-info.java,89,0,0,16,0,0,0,0,0,no
BOOKKEEPER,4.2.0,stream/clients/java/all/src/main/java/org/apache/bookkeeper/clients/package-info.java,89,0,0,16,0,0,0,0,0,no
BOOKKEEPER,4.2.0,stream/clients/java/all/src/main/java/org/apache/bookkeeper/clients/admin/package-info.java,89,0,0,16,0,0,0,0,0,no
BOOKKEEPER,4.2.0,stream/proto/src/main/java/org/apache/bookkeeper/stream/protocol/package-info.java,89,0,0,16,0,0,0,0,0,no
BOOKKEEPER,4.2.0,stream/proto/src/main/java/org/apache/bookkeeper/stream/protocol/util/package-info.java,89,0,0,16,0,0,0,0,0,no
BOOKKEEPER,4.2.0,stream/proto/target/generated-sources/protobuf/java/org/apache/bookkeeper/stream/proto/kv/store/FileInfo.java,361,0,0,94,0,0,0,0,0,no
