Dataset,#TrainingRelease,%training (data on training / total data),%Defective in training,%Defective in testing,classifier,balancing,Feature Selection,Sensitivity,TP,FP,TN,FN,Precision,Recall,AUC,Kappa
zookeeper-files/ZOOKEEPER,10,0.3346818111093823,0.10424770499455423,0.01369223587988175,IBk,NONE,false,NONE,22.0,29.0,218.0,66.0,0.43137254901960786,0.25,0.5592565329407435,0.15334273324642825
zookeeper-files/ZOOKEEPER,10,0.3346818111093823,0.10424770499455423,0.01369223587988175,Random Forest,NONE,false,NONE,10.0,16.0,231.0,78.0,0.38461538461538464,0.11363636363636363,0.6050101214574899,0.06318795739870277
zookeeper-files/ZOOKEEPER,11,0.3868056636066594,0.11793994087443598,0.014159016648514081,NaiveBayes,NONE,false,NONE,2.0,1.0,251.0,89.0,0.6666666666666666,0.02197802197802198,0.6632216989359847,0.026060070671378204
zookeeper-files/ZOOKEEPER,11,0.3868056636066594,0.11793994087443598,0.014159016648514081,IBk,NONE,false,NONE,23.0,66.0,186.0,68.0,0.25842696629213485,0.25274725274725274,0.5151971044828187,-0.009222256378727188
zookeeper-files/ZOOKEEPER,11,0.3868056636066594,0.11793994087443598,0.014159016648514081,Random Forest,NONE,false,NONE,15.0,25.0,227.0,76.0,0.375,0.16483516483516483,0.6531920460491889,0.07994050938836228
zookeeper-files/ZOOKEEPER,12,0.44017426482028943,0.13209895752295006,0.007157305119029096,NaiveBayes,NONE,false,NONE,21.0,36.0,300.0,25.0,0.3684210526315789,0.45652173913043476,0.7399068322981367,0.31669696791976987
zookeeper-files/ZOOKEEPER,12,0.44017426482028943,0.13209895752295006,0.007157305119029096,IBk,NONE,false,NONE,19.0,99.0,237.0,27.0,0.16101694915254236,0.41304347826086957,0.5682906314699793,0.07066728452270632
zookeeper-files/ZOOKEEPER,12,0.44017426482028943,0.13209895752295006,0.007157305119029096,Random Forest,NONE,false,NONE,15.0,47.0,289.0,31.0,0.24193548387096775,0.32608695652173914,0.6711633022774327,0.1619036903690369
zookeeper-files/ZOOKEEPER,13,0.4996110160261397,0.13925626264197916,0.0034230589699704374,NaiveBayes,NONE,false,NONE,1.0,2.0,358.0,21.0,0.3333333333333333,0.045454545454545456,0.5333964646464646,0.06710554257804204
zookeeper-files/ZOOKEEPER,13,0.4996110160261397,0.13925626264197916,0.0034230589699704374,IBk,NONE,false,NONE,5.0,47.0,313.0,17.0,0.09615384615384616,0.22727272727272727,0.5174873737373737,0.05896843725943031
zookeeper-files/ZOOKEEPER,13,0.4996110160261397,0.13925626264197916,0.0034230589699704374,Random Forest,NONE,false,NONE,1.0,27.0,333.0,21.0,0.03571428571428571,0.045454545454545456,0.7005681818181818,-0.026192075218267042
zookeeper-files/ZOOKEEPER,14,0.55904776723199,0.1426793216119496,0.0018671230745293294,NaiveBayes,NONE,false,NONE,1.0,3.0,370.0,11.0,0.25,0.08333333333333333,0.620420017873101,0.11114775725593674
zookeeper-files/ZOOKEEPER,14,0.55904776723199,0.1426793216119496,0.0018671230745293294,IBk,NONE,false,NONE,6.0,56.0,317.0,6.0,0.0967741935483871,0.5,0.653485254691689,0.11599140804384833
zookeeper-files/ZOOKEEPER,14,0.55904776723199,0.1426793216119496,0.0018671230745293294,Random Forest,NONE,false,NONE,7.0,16.0,357.0,5.0,0.30434782608695654,0.5833333333333334,0.8868409294012511,0.37437127601950027
zookeeper-files/ZOOKEEPER,15,0.6189512992064727,0.14454644468647893,0.0026450910222498834,NaiveBayes,NONE,false,NONE,0.0,2.0,367.0,17.0,0.0,0.0,0.6068866571018652,-0.009358656757499088
zookeeper-files/ZOOKEEPER,15,0.6189512992064727,0.14454644468647893,0.0026450910222498834,IBk,NONE,false,NONE,8.0,35.0,334.0,9.0,0.18604651162790697,0.47058823529411764,0.6956798979754504,0.21725504654806924
zookeeper-files/ZOOKEEPER,15,0.6189512992064727,0.14454644468647893,0.0026450910222498834,Random Forest,NONE,false,NONE,9.0,14.0,355.0,8.0,0.391304347826087,0.5294117647058824,0.8415431213135661,0.4206576613453409
zookeeper-files/ZOOKEEPER,16,0.6790104247704994,0.1471915357087288,0.011513925626264198,NaiveBayes,NONE,false,NONE,5.0,1.0,315.0,69.0,0.8333333333333334,0.06756756756756757,0.5379105371193978,0.09936658749010269
zookeeper-files/ZOOKEEPER,16,0.6790104247704994,0.1471915357087288,0.011513925626264198,IBk,NONE,false,NONE,11.0,37.0,279.0,63.0,0.22916666666666666,0.14864864864864866,0.5200992131371878,0.03646605395790105
zookeeper-files/ZOOKEEPER,16,0.6790104247704994,0.1471915357087288,0.011513925626264198,Random Forest,NONE,false,NONE,10.0,9.0,307.0,64.0,0.5263157894736842,0.13513513513513514,0.599234519329456,0.14908243170542151
zookeeper-files/ZOOKEEPER,17,0.7396919246927026,0.158705461334993,0.0034230589699704374,NaiveBayes,NONE,false,NONE,1.0,12.0,378.0,21.0,0.07692307692307693,0.045454545454545456,0.6213286713286713,0.018197573656846364
zookeeper-files/ZOOKEEPER,17,0.7396919246927026,0.158705461334993,0.0034230589699704374,IBk,NONE,false,NONE,13.0,65.0,325.0,9.0,0.16666666666666666,0.5909090909090909,0.7453379953379954,0.19275577208218578
zookeeper-files/ZOOKEEPER,17,0.7396919246927026,0.158705461334993,0.0034230589699704374,Random Forest,NONE,false,NONE,6.0,44.0,346.0,16.0,0.12,0.2727272727272727,0.7315268065268066,0.09991261287503606
zookeeper-files/ZOOKEEPER,18,0.8037964835848763,0.16212852030496344,0.0,NaiveBayes,NONE,false,NONE,0.0,14.0,403.0,0.0,0.0,NaN,NaN,0.0
zookeeper-files/ZOOKEEPER,18,0.8037964835848763,0.16212852030496344,0.0,IBk,NONE,false,NONE,0.0,59.0,358.0,0.0,0.0,NaN,NaN,0.0
zookeeper-files/ZOOKEEPER,18,0.8037964835848763,0.16212852030496344,0.0,Random Forest,NONE,false,NONE,0.0,38.0,379.0,0.0,0.0,NaN,NaN,0.0
zookeeper-files/ZOOKEEPER,19,0.8686790104247705,0.16212852030496344,6.223743581764431E-4,NaiveBayes,NONE,false,NONE,0.0,7.0,411.0,4.0,0.0,0.0,0.9192583732057417,-0.012211077191449751
zookeeper-files/ZOOKEEPER,19,0.8686790104247705,0.16212852030496344,6.223743581764431E-4,IBk,NONE,false,NONE,0.0,57.0,361.0,4.0,0.0,0.0,0.3696172248803828,-0.018033694534524622
zookeeper-files/ZOOKEEPER,19,0.8686790104247705,0.16212852030496344,6.223743581764431E-4,Random Forest,NONE,false,NONE,0.0,25.0,393.0,4.0,0.0,0.0,0.6058612440191388,-0.01661405549094455
zookeeper-files/ZOOKEEPER,20,0.9343395052123853,0.16275089466313988,6.223743581764431E-4,NaiveBayes,NONE,false,NONE,0.0,3.0,414.0,4.0,0.0,0.0,0.9382494004796164,-0.008210742387958369
zookeeper-files/ZOOKEEPER,20,0.9343395052123853,0.16275089466313988,6.223743581764431E-4,IBk,NONE,false,NONE,2.0,41.0,376.0,2.0,0.046511627906976744,0.5,0.6145083932853717,0.06891940544154698
zookeeper-files/ZOOKEEPER,20,0.9343395052123853,0.16275089466313988,6.223743581764431E-4,Random Forest,NONE,false,NONE,1.0,25.0,392.0,3.0,0.038461538461538464,0.25,0.8396282973621103,0.05103848011592301
zookeeper-files/ZOOKEEPER,1,0.023183444842072506,0.021316321767543178,0.017115294849852185,NaiveBayes,NONE,false,THRESH,110.0,41.0,1.0,0.0,0.7284768211920529,1.0,0.5119047619047619,0.03409795412275256
zookeeper-files/ZOOKEEPER,1,0.023183444842072506,0.021316321767543178,0.017115294849852185,IBk,NONE,false,THRESH,106.0,40.0,2.0,4.0,0.726027397260274,0.9636363636363636,0.5056277056277056,0.015312131919905906
zookeeper-files/ZOOKEEPER,1,0.023183444842072506,0.021316321767543178,0.017115294849852185,Random Forest,NONE,false,THRESH,110.0,42.0,0.0,0.0,0.7236842105263158,1.0,0.5,0.0
zookeeper-files/ZOOKEEPER,2,0.046833670452777344,0.038431616617395366,0.0273844717597635,NaiveBayes,NONE,false,THRESH,49.0,0.0,0.0,127.0,1.0,0.2784090909090909,NaN,0.0
zookeeper-files/ZOOKEEPER,2,0.046833670452777344,0.038431616617395366,0.0273844717597635,IBk,NONE,false,THRESH,156.0,0.0,0.0,20.0,1.0,0.8863636363636364,NaN,0.0
zookeeper-files/ZOOKEEPER,2,0.046833670452777344,0.038431616617395366,0.0273844717597635,Random Forest,NONE,false,THRESH,176.0,0.0,0.0,0.0,1.0,1.0,NaN,1.0
zookeeper-files/ZOOKEEPER,3,0.07421814221254085,0.06581608837715885,0.012447487163528862,NaiveBayes,NONE,false,THRESH,17.0,7.0,89.0,63.0,0.7083333333333334,0.2125,0.5697916666666667,0.14823008849557526
zookeeper-files/ZOOKEEPER,3,0.07421814221254085,0.06581608837715885,0.012447487163528862,IBk,NONE,false,THRESH,66.0,86.0,10.0,14.0,0.4342105263157895,0.825,0.46458333333333335,-0.06589147286821705
zookeeper-files/ZOOKEEPER,3,0.07421814221254085,0.06581608837715885,0.012447487163528862,Random Forest,NONE,false,THRESH,80.0,96.0,0.0,0.0,0.45454545454545453,1.0,0.5,0.0
zookeeper-files/ZOOKEEPER,4,0.10160261397230434,0.07826357554068772,0.004978994865411545,NaiveBayes,NONE,false,THRESH,17.0,56.0,132.0,15.0,0.2328767123287671,0.53125,0.616688829787234,0.15237681788582585
zookeeper-files/ZOOKEEPER,4,0.10160261397230434,0.07826357554068772,0.004978994865411545,IBk,NONE,false,THRESH,29.0,139.0,49.0,3.0,0.17261904761904762,0.90625,0.5834441489361702,0.060394610202117394
zookeeper-files/ZOOKEEPER,4,0.10160261397230434,0.07826357554068772,0.004978994865411545,Random Forest,NONE,false,THRESH,32.0,180.0,8.0,0.0,0.1509433962264151,1.0,0.5212765957446809,0.012764260071798966
zookeeper-files/ZOOKEEPER,5,0.1358332036720087,0.08324257040609927,0.008090866656293761,NaiveBayes,NONE,false,THRESH,9.0,11.0,162.0,43.0,0.45,0.17307692307692307,0.5547465540240106,0.1395184135977338
zookeeper-files/ZOOKEEPER,5,0.1358332036720087,0.08324257040609927,0.008090866656293761,IBk,NONE,false,THRESH,22.0,78.0,95.0,30.0,0.22,0.4230769230769231,0.48610493552690087,-0.021008403361344487
zookeeper-files/ZOOKEEPER,5,0.1358332036720087,0.08324257040609927,0.008090866656293761,Random Forest,NONE,false,THRESH,44.0,116.0,57.0,8.0,0.275,0.8461538461538461,0.5878168074699867,0.1017385705086929
zookeeper-files/ZOOKEEPER,6,0.17084176131943363,0.09133343706239302,0.002178310253617551,NaiveBayes,NONE,false,THRESH,5.0,27.0,207.0,9.0,0.15625,0.35714285714285715,0.6208791208791209,0.15068493150684928
zookeeper-files/ZOOKEEPER,6,0.17084176131943363,0.09133343706239302,0.002178310253617551,IBk,NONE,false,THRESH,10.0,84.0,150.0,4.0,0.10638297872340426,0.7142857142857143,0.6776556776556777,0.09638953295793304
zookeeper-files/ZOOKEEPER,6,0.17084176131943363,0.09133343706239302,0.002178310253617551,Random Forest,NONE,false,THRESH,11.0,155.0,79.0,3.0,0.06626506024096386,0.7857142857142857,0.5616605616605617,0.020204040808161686
zookeeper-files/ZOOKEEPER,7,0.2094289715263731,0.09351174731601058,0.002178310253617551,NaiveBayes,NONE,false,THRESH,2.0,3.0,231.0,12.0,0.4,0.14285714285714285,0.565018315018315,0.18635170603674558
zookeeper-files/ZOOKEEPER,7,0.2094289715263731,0.09351174731601058,0.002178310253617551,IBk,NONE,false,THRESH,9.0,21.0,213.0,5.0,0.3,0.6428571428571429,0.7765567765567766,0.35980937251787104
zookeeper-files/ZOOKEEPER,7,0.2094289715263731,0.09351174731601058,0.002178310253617551,Random Forest,NONE,false,THRESH,12.0,79.0,155.0,2.0,0.13186813186813187,0.8571428571428571,0.7597680097680097,0.14490039162268
zookeeper-files/ZOOKEEPER,8,0.24801618173331258,0.09569005756962813,0.0023339038431616616,NaiveBayes,NONE,false,THRESH,4.0,29.0,232.0,11.0,0.12121212121212122,0.26666666666666666,0.5777777777777777,0.09936368086147841
zookeeper-files/ZOOKEEPER,8,0.24801618173331258,0.09569005756962813,0.0023339038431616616,IBk,NONE,false,THRESH,3.0,46.0,215.0,12.0,0.061224489795918366,0.2,0.5118773946360153,0.011485735457576772
zookeeper-files/ZOOKEEPER,8,0.24801618173331258,0.09569005756962813,0.0023339038431616616,Random Forest,NONE,false,THRESH,12.0,144.0,117.0,3.0,0.07692307692307693,0.8,0.6241379310344828,0.0457239627434378
zookeeper-files/ZOOKEEPER,9,0.29096001244748715,0.0980239614127898,0.006223743581764431,NaiveBayes,NONE,false,THRESH,2.0,3.0,238.0,38.0,0.4,0.05,0.5187759336099586,0.059126173948550756
zookeeper-files/ZOOKEEPER,9,0.29096001244748715,0.0980239614127898,0.006223743581764431,IBk,NONE,false,THRESH,14.0,53.0,188.0,26.0,0.208955223880597,0.35,0.5650414937759336,0.10150969360909869
zookeeper-files/ZOOKEEPER,9,0.29096001244748715,0.0980239614127898,0.006223743581764431,Random Forest,NONE,false,THRESH,28.0,122.0,119.0,12.0,0.18666666666666668,0.7,0.5968879668049792,0.09026334863493592
zookeeper-files/ZOOKEEPER,10,0.3346818111093823,0.10424770499455423,0.01369223587988175,NaiveBayes,NONE,false,THRESH,13.0,10.0,237.0,75.0,0.5652173913043478,0.14772727272727273,0.5536207213838793,0.14068865618492937
zookeeper-files/ZOOKEEPER,10,0.3346818111093823,0.10424770499455423,0.01369223587988175,IBk,NONE,false,THRESH,22.0,30.0,217.0,66.0,0.4230769230769231,0.25,0.5642712550607287,0.14803433294479185
zookeeper-files/ZOOKEEPER,10,0.3346818111093823,0.10424770499455423,0.01369223587988175,Random Forest,NONE,false,THRESH,55.0,115.0,132.0,33.0,0.3235294117647059,0.625,0.5797064777327935,0.12263316227216421
zookeeper-files/ZOOKEEPER,11,0.3868056636066594,0.11793994087443598,0.014159016648514081,NaiveBayes,NONE,false,THRESH,5.0,1.0,251.0,86.0,0.8333333333333334,0.054945054945054944,0.5254884004884005,0.07265608005220808
zookeeper-files/ZOOKEEPER,11,0.3868056636066594,0.11793994087443598,0.014159016648514081,IBk,NONE,false,THRESH,23.0,67.0,185.0,68.0,0.25555555555555554,0.25274725274725274,0.49343711843711846,-0.013172001837953536
zookeeper-files/ZOOKEEPER,11,0.3868056636066594,0.11793994087443598,0.014159016648514081,Random Forest,NONE,false,THRESH,65.0,114.0,138.0,26.0,0.36312849162011174,0.7142857142857143,0.6309523809523809,0.20009328358208953
zookeeper-files/ZOOKEEPER,12,0.44017426482028943,0.13209895752295006,0.007157305119029096,NaiveBayes,NONE,false,THRESH,24.0,44.0,292.0,22.0,0.35294117647058826,0.5217391304347826,0.6953933747412008,0.32393006542958264
zookeeper-files/ZOOKEEPER,12,0.44017426482028943,0.13209895752295006,0.007157305119029096,IBk,NONE,false,THRESH,19.0,99.0,237.0,27.0,0.16101694915254236,0.41304347826086957,0.5592003105590062,0.07066728452270632
zookeeper-files/ZOOKEEPER,12,0.44017426482028943,0.13209895752295006,0.007157305119029096,Random Forest,NONE,false,THRESH,37.0,210.0,126.0,9.0,0.14979757085020243,0.8043478260869565,0.5896739130434783,0.06215107284590028
zookeeper-files/ZOOKEEPER,13,0.4996110160261397,0.13925626264197916,0.0034230589699704374,NaiveBayes,NONE,false,THRESH,1.0,4.0,356.0,21.0,0.2,0.045454545454545456,0.5171717171717172,0.05389340202100194
zookeeper-files/ZOOKEEPER,13,0.4996110160261397,0.13925626264197916,0.0034230589699704374,IBk,NONE,false,THRESH,5.0,47.0,313.0,17.0,0.09615384615384616,0.22727272727272727,0.5483585858585859,0.05896843725943031
zookeeper-files/ZOOKEEPER,13,0.4996110160261397,0.13925626264197916,0.0034230589699704374,Random Forest,NONE,false,THRESH,15.0,117.0,243.0,7.0,0.11363636363636363,0.6818181818181818,0.678409090909091,0.10660128253489258
zookeeper-files/ZOOKEEPER,14,0.55904776723199,0.1426793216119496,0.0018671230745293294,NaiveBayes,NONE,false,THRESH,1.0,3.0,370.0,11.0,0.25,0.08333333333333333,0.537645218945487,0.11114775725593674
zookeeper-files/ZOOKEEPER,14,0.55904776723199,0.1426793216119496,0.0018671230745293294,IBk,NONE,false,THRESH,6.0,58.0,315.0,6.0,0.09375,0.5,0.6722520107238605,0.11123935939979775
zookeeper-files/ZOOKEEPER,14,0.55904776723199,0.1426793216119496,0.0018671230745293294,Random Forest,NONE,false,THRESH,11.0,123.0,250.0,1.0,0.08208955223880597,0.9166666666666666,0.7934539767649688,0.0991432992414236
zookeeper-files/ZOOKEEPER,15,0.6189512992064727,0.14454644468647893,0.0026450910222498834,NaiveBayes,NONE,false,THRESH,1.0,4.0,365.0,16.0,0.2,0.058823529411764705,0.5239917105053403,0.07233838019706791
zookeeper-files/ZOOKEEPER,15,0.6189512992064727,0.14454644468647893,0.0026450910222498834,IBk,NONE,false,THRESH,8.0,37.0,332.0,9.0,0.17777777777777778,0.47058823529411764,0.6851586162920452,0.20739219712525675
zookeeper-files/ZOOKEEPER,15,0.6189512992064727,0.14454644468647893,0.0026450910222498834,Random Forest,NONE,false,THRESH,13.0,91.0,278.0,4.0,0.125,0.7647058823529411,0.75904670811414,0.15056752374334048
zookeeper-files/ZOOKEEPER,16,0.6790104247704994,0.1471915357087288,0.011513925626264198,NaiveBayes,NONE,false,THRESH,7.0,3.0,313.0,67.0,0.7,0.0945945945945946,0.5425504618542594,0.1272378516624038
zookeeper-files/ZOOKEEPER,16,0.6790104247704994,0.1471915357087288,0.011513925626264198,IBk,NONE,false,THRESH,11.0,37.0,279.0,63.0,0.22916666666666666,0.14864864864864866,0.515780020526856,0.03646605395790105
zookeeper-files/ZOOKEEPER,16,0.6790104247704994,0.1471915357087288,0.011513925626264198,Random Forest,NONE,false,THRESH,33.0,91.0,225.0,41.0,0.2661290322580645,0.44594594594594594,0.578985631200821,0.12550112115240883
zookeeper-files/ZOOKEEPER,17,0.7396919246927026,0.158705461334993,0.0034230589699704374,NaiveBayes,NONE,false,THRESH,2.0,22.0,368.0,20.0,0.08333333333333333,0.09090909090909091,0.5172494172494172,0.03308001788109137
zookeeper-files/ZOOKEEPER,17,0.7396919246927026,0.158705461334993,0.0034230589699704374,IBk,NONE,false,THRESH,13.0,66.0,324.0,9.0,0.16455696202531644,0.5909090909090909,0.7108391608391609,0.1897419760855885
zookeeper-files/ZOOKEEPER,17,0.7396919246927026,0.158705461334993,0.0034230589699704374,Random Forest,NONE,false,THRESH,18.0,169.0,221.0,4.0,0.0962566844919786,0.8181818181818182,0.6924242424242424,0.08479712378017451
zookeeper-files/ZOOKEEPER,18,0.8037964835848763,0.16212852030496344,0.0,NaiveBayes,NONE,false,THRESH,0.0,17.0,400.0,0.0,0.0,NaN,NaN,0.0
zookeeper-files/ZOOKEEPER,18,0.8037964835848763,0.16212852030496344,0.0,IBk,NONE,false,THRESH,0.0,59.0,358.0,0.0,0.0,NaN,NaN,0.0
zookeeper-files/ZOOKEEPER,18,0.8037964835848763,0.16212852030496344,0.0,Random Forest,NONE,false,THRESH,0.0,143.0,274.0,0.0,0.0,NaN,NaN,0.0
zookeeper-files/ZOOKEEPER,19,0.8686790104247705,0.16212852030496344,6.223743581764431E-4,NaiveBayes,NONE,false,THRESH,0.0,10.0,408.0,4.0,0.0,0.0,0.4880382775119617,-0.013726835964308882
zookeeper-files/ZOOKEEPER,19,0.8686790104247705,0.16212852030496344,6.223743581764431E-4,IBk,NONE,false,THRESH,0.0,57.0,361.0,4.0,0.0,0.0,0.4318181818181818,-0.018033694534524622
zookeeper-files/ZOOKEEPER,19,0.8686790104247705,0.16212852030496344,6.223743581764431E-4,Random Forest,NONE,false,THRESH,2.0,130.0,288.0,2.0,0.015151515151515152,0.5,0.5944976076555024,0.01121840386253899
zookeeper-files/ZOOKEEPER,20,0.9343395052123853,0.16275089466313988,6.223743581764431E-4,NaiveBayes,NONE,false,THRESH,0.0,5.0,412.0,4.0,0.0,0.0,0.4940047961630695,-0.010669511869829503
zookeeper-files/ZOOKEEPER,20,0.9343395052123853,0.16275089466313988,6.223743581764431E-4,IBk,NONE,false,THRESH,2.0,42.0,375.0,2.0,0.045454545454545456,0.5,0.6996402877697842,0.06708299758259484
zookeeper-files/ZOOKEEPER,20,0.9343395052123853,0.16275089466313988,6.223743581764431E-4,Random Forest,NONE,false,THRESH,3.0,86.0,331.0,1.0,0.033707865168539325,0.75,0.7718824940047961,0.047189199032283004
zookeeper-files/ZOOKEEPER,1,0.023183444842072506,0.021316321767543178,0.017115294849852185,NaiveBayes,NONE,false,SENS,110.0,41.0,1.0,0.0,0.7284768211920529,1.0,0.6728354978354978,0.03409795412275256
zookeeper-files/ZOOKEEPER,1,0.023183444842072506,0.021316321767543178,0.017115294849852185,IBk,NONE,false,SENS,106.0,40.0,2.0,4.0,0.726027397260274,0.9636363636363636,0.49534632034632037,0.015312131919905906
zookeeper-files/ZOOKEEPER,1,0.023183444842072506,0.021316321767543178,0.017115294849852185,Random Forest,NONE,false,SENS,110.0,42.0,0.0,0.0,0.7236842105263158,1.0,0.5104978354978355,0.0
zookeeper-files/ZOOKEEPER,2,0.046833670452777344,0.038431616617395366,0.0273844717597635,NaiveBayes,NONE,false,SENS,46.0,0.0,0.0,130.0,1.0,0.26136363636363635,NaN,0.0
zookeeper-files/ZOOKEEPER,2,0.046833670452777344,0.038431616617395366,0.0273844717597635,IBk,NONE,false,SENS,156.0,0.0,0.0,20.0,1.0,0.8863636363636364,NaN,0.0
zookeeper-files/ZOOKEEPER,2,0.046833670452777344,0.038431616617395366,0.0273844717597635,Random Forest,NONE,false,SENS,176.0,0.0,0.0,0.0,1.0,1.0,NaN,1.0
zookeeper-files/ZOOKEEPER,3,0.07421814221254085,0.06581608837715885,0.012447487163528862,NaiveBayes,NONE,false,SENS,17.0,7.0,89.0,63.0,0.7083333333333334,0.2125,0.5274088541666667,0.14823008849557526
zookeeper-files/ZOOKEEPER,3,0.07421814221254085,0.06581608837715885,0.012447487163528862,IBk,NONE,false,SENS,66.0,86.0,10.0,14.0,0.4342105263157895,0.825,0.430078125,-0.06589147286821705
zookeeper-files/ZOOKEEPER,3,0.07421814221254085,0.06581608837715885,0.012447487163528862,Random Forest,NONE,false,SENS,80.0,96.0,0.0,0.0,0.45454545454545453,1.0,0.44622395833333334,0.0
zookeeper-files/ZOOKEEPER,4,0.10160261397230434,0.07826357554068772,0.004978994865411545,NaiveBayes,NONE,false,SENS,17.0,56.0,132.0,15.0,0.2328767123287671,0.53125,0.6510970744680851,0.15237681788582585
zookeeper-files/ZOOKEEPER,4,0.10160261397230434,0.07826357554068772,0.004978994865411545,IBk,NONE,false,SENS,29.0,139.0,49.0,3.0,0.17261904761904762,0.90625,0.5675698138297872,0.060394610202117394
zookeeper-files/ZOOKEEPER,4,0.10160261397230434,0.07826357554068772,0.004978994865411545,Random Forest,NONE,false,SENS,32.0,187.0,1.0,0.0,0.1461187214611872,1.0,0.6123670212765957,0.001553247257547803
zookeeper-files/ZOOKEEPER,5,0.1358332036720087,0.08324257040609927,0.008090866656293761,NaiveBayes,NONE,false,SENS,8.0,11.0,162.0,44.0,0.42105263157894735,0.15384615384615385,0.5392952423299244,0.11600828630616469
zookeeper-files/ZOOKEEPER,5,0.1358332036720087,0.08324257040609927,0.008090866656293761,IBk,NONE,false,SENS,22.0,78.0,95.0,30.0,0.22,0.4230769230769231,0.4925522454424189,-0.021008403361344487
zookeeper-files/ZOOKEEPER,5,0.1358332036720087,0.08324257040609927,0.008090866656293761,Random Forest,NONE,false,SENS,47.0,131.0,42.0,5.0,0.2640449438202247,0.9038461538461539,0.5322921298354825,0.07936698959022802
zookeeper-files/ZOOKEEPER,6,0.17084176131943363,0.09133343706239302,0.002178310253617551,NaiveBayes,NONE,false,SENS,5.0,27.0,207.0,9.0,0.15625,0.35714285714285715,0.5894383394383395,0.15068493150684928
zookeeper-files/ZOOKEEPER,6,0.17084176131943363,0.09133343706239302,0.002178310253617551,IBk,NONE,false,SENS,10.0,84.0,150.0,4.0,0.10638297872340426,0.7142857142857143,0.673992673992674,0.09638953295793304
zookeeper-files/ZOOKEEPER,6,0.17084176131943363,0.09133343706239302,0.002178310253617551,Random Forest,NONE,false,SENS,11.0,165.0,69.0,3.0,0.0625,0.7857142857142857,0.6089743589743589,0.012514220705347008
zookeeper-files/ZOOKEEPER,7,0.2094289715263731,0.09351174731601058,0.002178310253617551,NaiveBayes,NONE,false,SENS,2.0,3.0,231.0,12.0,0.4,0.14285714285714285,0.5695970695970696,0.18635170603674558
zookeeper-files/ZOOKEEPER,7,0.2094289715263731,0.09351174731601058,0.002178310253617551,IBk,NONE,false,SENS,9.0,21.0,213.0,5.0,0.3,0.6428571428571429,0.7945665445665445,0.35980937251787104
zookeeper-files/ZOOKEEPER,7,0.2094289715263731,0.09351174731601058,0.002178310253617551,Random Forest,NONE,false,SENS,10.0,77.0,157.0,4.0,0.11494252873563218,0.7142857142857143,0.8371489621489622,0.11162214753228357
zookeeper-files/ZOOKEEPER,8,0.24801618173331258,0.09569005756962813,0.0023339038431616616,NaiveBayes,NONE,false,SENS,4.0,29.0,232.0,11.0,0.12121212121212122,0.26666666666666666,0.5458492975734355,0.09936368086147841
zookeeper-files/ZOOKEEPER,8,0.24801618173331258,0.09569005756962813,0.0023339038431616616,IBk,NONE,false,SENS,3.0,46.0,215.0,12.0,0.061224489795918366,0.2,0.5896551724137931,0.011485735457576772
zookeeper-files/ZOOKEEPER,8,0.24801618173331258,0.09569005756962813,0.0023339038431616616,Random Forest,NONE,false,SENS,11.0,120.0,141.0,4.0,0.08396946564885496,0.7333333333333333,0.639080459770115,0.058901171423857486
zookeeper-files/ZOOKEEPER,9,0.29096001244748715,0.0980239614127898,0.006223743581764431,NaiveBayes,NONE,false,SENS,2.0,3.0,238.0,38.0,0.4,0.05,0.6181016597510374,0.059126173948550756
zookeeper-files/ZOOKEEPER,9,0.29096001244748715,0.0980239614127898,0.006223743581764431,IBk,NONE,false,SENS,14.0,53.0,188.0,26.0,0.208955223880597,0.35,0.5515041493775934,0.10150969360909869
zookeeper-files/ZOOKEEPER,9,0.29096001244748715,0.0980239614127898,0.006223743581764431,Random Forest,NONE,false,SENS,20.0,100.0,141.0,20.0,0.16666666666666666,0.5,0.5890560165975104,0.04638009049773758
zookeeper-files/ZOOKEEPER,10,0.3346818111093823,0.10424770499455423,0.01369223587988175,NaiveBayes,NONE,false,SENS,13.0,10.0,237.0,75.0,0.5652173913043478,0.14772727272727273,0.6887191755612808,0.14068865618492937
zookeeper-files/ZOOKEEPER,10,0.3346818111093823,0.10424770499455423,0.01369223587988175,IBk,NONE,false,SENS,22.0,30.0,217.0,66.0,0.4230769230769231,0.25,0.5592105263157895,0.14803433294479185
zookeeper-files/ZOOKEEPER,10,0.3346818111093823,0.10424770499455423,0.01369223587988175,Random Forest,NONE,false,SENS,37.0,71.0,176.0,51.0,0.3425925925925926,0.42045454545454547,0.6102088700772911,0.12393895224213333
zookeeper-files/ZOOKEEPER,11,0.3868056636066594,0.11793994087443598,0.014159016648514081,NaiveBayes,NONE,false,SENS,5.0,1.0,251.0,86.0,0.8333333333333334,0.054945054945054944,0.6632216989359847,0.07265608005220808
zookeeper-files/ZOOKEEPER,11,0.3868056636066594,0.11793994087443598,0.014159016648514081,IBk,NONE,false,SENS,23.0,67.0,185.0,68.0,0.25555555555555554,0.25274725274725274,0.5151971044828187,-0.013172001837953536
zookeeper-files/ZOOKEEPER,11,0.3868056636066594,0.11793994087443598,0.014159016648514081,Random Forest,NONE,false,SENS,47.0,81.0,171.0,44.0,0.3671875,0.5164835164835165,0.6315846851561138,0.17263271646629758
